,Unnamed: 0,Unnamed: 0.1,song,artist,text,duration_ms,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
I marry Nicki, still married to money
She rich as Mariah, I carry the money
And fuck a deposit, I bury the money (Bury them M's)
I bag the money, it hang out my pocket, embarrassin' money
I act like I ain't used to havin' this money, oh!

[Chorus: Tory Lanez]
Yeah, hopped in the Wraith and I bought it, it's litty again
Fly out a bitch from the tropics, get litty again
All of my parties is poppin', you know that we litty again
All of the foreigns on Collins, you know that we litty again
They don't wanna see the squad
They don't wanna see the Wraith
They don't wanna see your bitch up in the stars like she goin' outer space
Litty again, litty again, I got it, we litty again
Litty again, litty again, I got it, we did it, we litty again",280615,10,0.0451,0.592,0.701,0,0.327,-4.014,0.0858,129.501,0.282
1198,198,198,Last Memory,TakeOff,"[Intro]
MonstaBeatz

[Chorus]
Woke up this morning, can't remember nothing
Two bitches just flew in from London (Two bitches)
Last thing I remember they callin' me daddy
The mattress was covered in money (In hunnids)
Went to sleep with my jewelry and chains on
Had to wake up and recount the money (Recount it)
I got a bitch, she gon' kill for real, talk about Clyde and Bonnie (Brr)

[Post-Chorus]
Coupe with the kit, cop it (Got to)
Pull up with a stick, stop it (Stop it)
Rich nigga shit, solid (Rich nigga)
Old hunnids, pockets rotted (Cottage)
I go to space with the stars (Stars)
Might smoke a blunt with my pilot (Cookie)
Saturn, Moon, Earth, and Mars (Mars)
NASA takeoff with the rocket (NASA)

[Verse]
Half a million on a necklace (A half)
Young rich niggas we successful (Successful)
Said she wanna feel special (She what)
That coco make her feel special (Coco)
I count a hunnid or better (One hunnid)
Back end two hunnid or better (Two hunnid)
I might go put all my chains on (Ice)
I just might change up the weather (Change it)
She pop a perc, her pussy wetter (Drip)
I met the bitch at Coachella (Coachella)
If she nutella she'd probably do better
But can I get a E for effort? (E)
I prayed to God to wash my sins (God)
Nothing formed against me, not a weapon (No weapon)
Ask Him where do I begin (Where?)
Devil tryna take my blessings (My blessings)
They don't know the meaning of the white (Naw)
You don't really live this life (No)
Niggas in the hood shootin' twice (Pew pew)
See my niggas in the hood shoot precise (Brr)
Real wise, we ain't taking no advice (Naw)
I realize that these hoes ain't right (All of 'em)
Don't even ask, 'cause they know what's the price (Price)
Ain't gotta snow, they already know it's white (White)
I talk to God cause I been baptized (Baptized)
I got mob ties to the nawf side (Nawf side)
Pull up with the sticks on the niggas, straight slime (Skrt-Skrt)
They gon' make the nawf side high crime (Nawf)
Better not hit a lick with these niggas droppin' ten (Huh)
Hit a lick with these niggas droppin' dimes
Fuckin' on her friend I'ma break her back in (Smash)
Lookin' at the watch I can't waste time (T-T-Takeoff)

[Chorus]
Woke up this morning, can't remember nothing
Two bitches just flew in from London (Two bitches)
Last thing I remember they callin' me daddy
The mattress was covered in money (In hunnids)
Went to sleep with my jewelry and chains on
Had to wake up and recount the money (Recount it)
I got a bitch, she gon' kill for real, talk about Clyde and Bonnie (Brr)

[Post-Chorus]
Coupe with the kit, cop it (Got to)
Pull up with a stick, stop it (Stop it)
Rich nigga shit, solid (Rich nigga)
Old hunnids, pockets rotted (Cottage)
I go to space with the stars (Stars)
Might smoke a blunt with my pilot (Cookie)
Saturn, Moon, Earth, and Mars (Mars)
NASA takeoff with the rocket (NASA)",171270,1,0.179,0.853,0.696,0,0.286,-6.179,0.246,118.001,0.184
1073,73,73,Somewhere On A Beach,Dierks Bentley,"[Verse 1]
Bet you think I'm sitting at home, naw
Bet you think that I'm all alone, naw
I bet you think I'm missing you and wishing you would call my phone
Hell naw
I went wheels up on a runway
And that ticket was a one-way

[Chorus]
I'm somewhere on a beach
Sipping something strong
Got a new girl, she got it going on
We drink all day, and party all night
I'm way too gone to have you on my mind
She got a body, and she's naughty
And she got me like you ain't never got me
I'm getting sun, getting some, and I ain't slept in a week
Yeah, I'm somewhere on a beach

[Verse 2]
Heard you called my boys
Heard you called my folks
They said you drove by my house real slow
You can check any spot, roll down every road
But girl, I ain't even close

[Chorus]
I'm somewhere on a beach
Sipping something strong
Got a new girl, she got it going on
We drink all day, and party all night
I'm way too gone to have you on my mind
She got a body, and she's naughty
And she got me like you ain't never got me
I'm getting sun, getting some, and I ain't slept in a week
Yeah, I'm somewhere on a beach

[Bridge]
I wish it could've worked out
But I'm gettin' over you now
On a beach towel
My shades on
My drink's up and the sun's out
I'm somewhere on a beach

[Chorus]
I'm somewhere on a beach
Sipping something strong
Got a new girl, she got it going on
We drink all day, and party all night
I'm way too gone to have you on my mind
She got a body, and she's naughty
And she got me like you ain't never got me
I'm getting sun, getting some, and I ain't slept in a week
Yeah, I'm somewhere on a beach

[Outro]
Yeah, I'm somewhere on a beach",197120,7,0.000598,0.573,0.635,0,0.0845,-6.621,0.0275,144.031,0.447
1010,10,10,Middle,DJ Snake Featuring Bipolar Sunshine,"[Verse 1]
Starin' at two different views on your window ledge
Coffee has gone cold, it's like time froze

[Pre-Chorus 1]
There you go wishin', floatin' down our wishin' well
It's like I'm always causin' problems, causin' hell
I didn't mean to put you through this, I can tell
Are we gonna sweep this under the carpet?

[Chorus]
I hope that I can turn back the time
To make it all alright, all alright for us
I'll promise to build a new world
For us two with you in the middle

[Break]
(You in the middle)
(You in the middle)

[Verse 2]
(Ly-, ly-, ly-, ly-)
Lyin' down beside you, what's goin' through your head?
The silence in the air felt like my soul froze

[Pre-Chorus 2]
Am I just overthinkin' feelings I can sell?
This gut feelin' I'm tryna get off me as well
I hope we find our missin' pieces and just chill
Are we gonna sweep it under the carpet?

[Chorus]
I hope that I can turn back the time
To make it all alright, all alright for us
I'll promise to build a new world
For us two with you in the middle

[Break]
(You in the middle)
(You in the middle)

[Outro]
(You)
Thank the children, just thank the children
(You)
Thank the children, just thank the children",220573,1,0.0203,0.586,0.701,0,0.055,-5.326,0.0416,104.957,0.254
1136,136,136,Hotel Key,Old Dominion,"[Verse 1]
Well, it was down some street we couldn't even pronounce
We were smoking a little from a half an ounce
The tequila was cheap but the flow we were feeling was real
Neither one of us looking for three little words
Unless those three words were ""do not disturb""
Checkout was supposed to be noon but we slept in 'til three

[Chorus]
She kept the hotel key
Slipped it in her purse
I guess, it makes her think of me
And that night we left our hearts on our sleeves and the clothes all over the floor
We both know we can't open the door no more
She kept the hotel key

[Verse 2]
Well, I could still see her on the bed sitting Indian style
With my t-shirt on and a half drunk smile
She talked about Austin and how she'd get back there someday
We had the curtains wide open and a song on my phone
We danced by the TV we never turned on
And wondered would anyone miss us if we ran away?
But this isn't one of those stories that ends up that way, no

[Chorus]
She kept the hotel key
Slipped it in her purse
I guess, it makes her think of me
And that night we left our hearts on our sleeves and the clothes all over the floor
We both know we can't open the door no more
She kept the hotel key
Yeah

[Bridge]
We left the lights
We left the crowd
We left the world and locked it out
She left a picture in my head
She left the night I can't forget, but

[Chorus]
She kept the hotel key
Slipped it in her purse
I guess, it makes her think of me
And that night we left our hearts on our sleeves and the clothes all over the floor
We both know we can't open the door no more
She kept the hotel key
Yeah, she kept it
She kept the hotel key
Slipped it in her purse
I guess, it makes her think of me
And that night we left our hearts on our sleeves and the clothes all over the floor
We both know we can't open the door no more
She kept the hotel key

[Outro]
Yeah, she kept it
She kept the hotel key, ooh
She kept the hotel key",166573,11,0.152,0.758,0.867,0,0.308,-5.087,0.0475,102.018,0.964
1199,199,199,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,"[Intro: Young Thug, Rich Homie Quan & Birdman]
I done, uh (Ayy)
London On Da Track, bitch
(My lifestyle)
Ayy, Rich Homie, Thugga Thugga in this mothafucka'
Rich Homie, Thugga Thugga in this mothafucka' (Oh)
Rich Gang, Thugga Thugga baby
Got like four ounces in a 20 ounce, bitch
I'm blessed
(Rich Homie)

[Chorus: Young Thug]
I done (Hey), did a lot of shit just to live this here lifestyle (Oh, yeah)
We came straight from the bottom to the top, my lifestyle (Lifestyle, ayy)
Nigga livin' life like a beginner and this is only beginnin' (Beginnin', lil' nigga)
I'm on the top of the mountain, puffin' on clouds and niggas still beginnin' (You still beginnin', lil' nigga)

[Verse 1: Young Thug]
Million five on the Visa card (Woo)
Hundred bands still look like the fuckin' Titans (Football player)
Nigga servin' great white like I'm feedin' sharks
I won't do nothin' with the bitch, she can't even get me hard
Somethin' wrong with the pussy (What?)
Even though I ain't gon' hit it, I'ma still make sure that she douche it ('Cause what?)
Me and my woadie, we don't get caught up like that, no way (No way)
We ain't got time to go see doctors, J (Woo)
Who said money?
Hop up in my bed full of 40 bitches, I'm yawnin' (And why?)
Hey, think this a show, bitch, I'm performin'
I do this shit for my daughters and all my sons, bitch (Woo)
I'm gonna run up them bands up, take care their funds, bitch (Are you eatin'?)
I got a moms, bitch (What?), she got a moms, bitch (She do)
I got sisters and brothers to feed (Woo)
I ain't goin' out like no idiot, I'm a OG

[Chorus: Young Thug]
I done did a lot of shit just to live this here lifestyle (Livin' this shit right now)
We came straight from the bottom to the top, my lifestyle (Livin' lifestyle right now)
Nigga livin' life like a beginner and this is only beginnin' (Only beginnin', lil' nigga)
I'm on the top of the mountain, puffin' on clouds and niggas still beginnin' (You still beginnin', lil' nigga)

[Verse 2: Young Thug & Birdman]
Still screamin' ""Fuck the otherside"" (Fuck them niggas, fuck them niggas)
I'ma ride for my nigga, ayy (Quan voice)
And I'ma die for my nigga, ayy (Quan voice)
Ain't gonna be latchin' on my niggas, ayy (No way)
Niggas couldn't see me if they had a genie (Woo)
I'ma live my life like Bennie, R.I.P. my brother Bennie (R.I.P.)
I stack them racks to the ceiling, now these niggas can't beat me (Racks)
I just might wake wantin' Chanel and these bitches can't see me (Woo)
I'm in a whole other league (Rich Gang)
I ain't got AIDS but I swear to God I would bleed (Suwoop)
'Til I D.I.E (Brrat)
28 floors up I feel like I could F.L.Y.E.E (Ooh)
Pee on top of these bitches (Ooh)
God told me they can never stop me so they ain't gon' stop me
I'm in that Corvette with baby mommy gettin' sloppy toppy (Skrrt, skrrt, woo)
I'm bleedin' red like a devil, I see these bitches plotting
They wanna know how I got M's and I didn't finish college (Damn)

[Chorus: Young Thug]
I done did a lot of shit just to live this here lifestyle (Livin' this shit right now)
We came straight from the bottom to the top, my lifestyle (Livin' lifestyle right now)
Nigga livin' life like a beginner and this is only beginnin' (Only beginnin', lil' nigga)
I'm on the top of the mountain, puffin' on clouds and niggas still beginnin'

[Verse 3: Rich Homie Quan]
I do it for my daddy (Ayy), I do it for my mama (I do)
Them long nights, I swear to God I do it for the come up (Comee up)
I'm Willie B beatin' on my chest, in the jungle, ayy (Hey)
Money on money, I got commas in every bank
Sunday through Monday I've been grindin' with no sleep (Swear)
Talkin' 'bout takin' somethin' from me, like no way (Nah)
Thugga Thugger, that's my brother, brother (Thugger, Thugger)
You don't want no trouble trouble or you can get these fists, knuckle, knuckle (Hey)
Buckle up like a seatbelt or I'll shoot yah
Punchin' on the gas (Skrrt), too fast, and I lose yah (Hey)
Give me a bed, and I'll do her (Hey), I want her head, Medusa (Ooh)
I swear a nigga gone 'cause this strong I'm blowin' super (OG, nigga)
Ayy, grindin' for a new day (What you doin'?)
I'm skatin', like that nigga Lupe (Swear to God)
Hey, I'm on the top just like toupee (I'm on the top, nigga)
Ayy, I'm in her mouth just like toothpaste

[Chorus: Young Thug]
I've done did a lot of shit just to live this here lifestyle
We came straight from the bottom to the top, my lifestyle
Nigga livin' life like a beginner and this is only beginnin'
I'm on the top of the mountain, puffin' on clouds and niggas still beginnin'

[Outro: Birdman]
Sitting in the middle of this ocean, Pacific that is
You understand me? Bunch of bad bitches, ya heard?
Popping that GTV, living that lifestyle, ya heard?
I do this for Ms. Gladys, boy - 100

[Produced by London On Da Track]",269693,1,0.0144,0.718,0.67,0,0.0851,-5.236,0.227,88.764,0.517
1074,74,74,Cry Pretty,Carrie Underwood,"[Verse 1]
I'm sorry, but I'm just a girl
Not usually the kind to show my heart to the world
I'm pretty good at keepin' it together
I hold my composure, for worse or for better
So I apologize if you don't like what you see
But sometimes my emotions get the best of me
And falling apart is as human as it gets
You can't hide it, you can't fight what the truth is

[Chorus 1]
You can pretty lie and say it's okay
You can pretty smile and just walk away
Pretty much fake your way through anything
But you can't cry pretty

[Verse 2]
Oh no, you can’t dress it up in lace or rhinestones
It don't matter if you're in a crowd or home all alone
Yeah, it's all the same when you're looking in the mirror
A picture of pain, so let it flow like a river

[Chorus 1]
You can pretty lie and say it's okay
You can pretty smile and just walk away
Pretty much fake your way through anything
But you can't cry pretty

[Chorus 2]
You can't turn off the flood when the dam breaks
When all your mascara is going to waste
When things get ugly, you just gotta face
That you can't cry pretty

[Bridge]
Oh no, you can't
Ooh, yeah

[Chorus 2]
You can't turn off the flood when the dam breaks
When all your mascara is going to waste
When things get ugly, you just gotta face
That you can't cry pretty

[Outro]
Yeah, yeah, yeah, yeah
No, you can't cry
No, you can't cry
Yeah, yeah, yeah, yeah, yeah
No, no, no, no, no, no, no, no, woo
You can't cry
You can't cry pretty, baby
Oh yeah, woo, woo
No, you can't cry pretty, yeah",246467,6,0.00495,0.351,0.736,0,0.109,-3.318,0.0459,140.299,0.237
1011,11,11,Element.,Kendrick Lamar,"[Intro: Kid Capri & Kendrick Lamar]
New Kung Fu Kenny
Ain't nobody prayin' for me
Y'all know, what happens on Earth stays on Earth
Here we go!
I don't give a fuck, I don't give a fuck
I don't give a, I don't give a, I don't give a fuck

[Verse 1]
I'm willin' to die for this shit
I done cried for this shit, might take a life for this shit
Put the Bible down and go eye for an eye for this shit
D-O-T my enemy, won't catch a vibe for this shit, ayy
I been stomped out in front of my mama
My daddy commissary made it to commas
Bitch, all my grandmas dead
So ain't nobody prayin' for me, I'm on your head, ayy
Thirty millions later, know the feds watchin'
Auntie on my Telegram like, ""Be cautious!""
I be hangin' out at Tam's, I be on Stockton
I don't do it for the 'Gram, I do it for Compton
I'm willin' to die for this shit, nigga
I'll take your fuckin' life for this shit, nigga
We ain't goin' back to broke, family sellin' dope
That's why you maney-ass rap niggas better know

[Chorus]
If I gotta slap a pussy-ass nigga, I'ma make it look sexy
If I gotta go hard on a bitch, I'ma make it look sexy
I pull up, hop out, air out, made it look sexy
They won't take me out my element
Nah, take me out my element

[Verse 2]
I'm allergic to a bitch nigga, ayy
An imaginary rich nigga, ayy
Seven figures ho, that's slimmer than my bitch figure, ayy
Goin' digital and physical on all y'all, ayy
Bunch of criminals and money in my phone calls, ayy
We okay, we let the A1 fly
Relocate, jump on the same G5
Checkin' for me heavy 'cause I go yeah, I go yeah
They never been ready, yeah, I know yeah, know yeah
100K spread across the floor, 'cross the floor, yeah
None of y'all fuckin' with the flow yeah, the flow yeah
Years in the makin', and don't y'all mistake it
I got 'em by a landslide, we talkin' about races
You know this'll never be a tie, just look at they laces
You know careers take off, just gotta be patient
Mr. One through Five, that's the only logic
Fake my death, go to Cuba, that's the only option

[Chorus]
If I gotta slap a pussy-ass nigga, I'ma make it look sexy
If I gotta go hard on a bitch, I'ma make it look sexy
I pull up, hop out, air out, made it look sexy
They won't take me out my element
Nah, take me out my element

[Bridge]
Damned if I do, if I don't (Yuh)
Goddamn us all if you won't (Yuh)
Damn, damn, damn, it's a goddamn shame
You ain't front in line, get out the goddamn way

[Verse 3]
Niggas thought they wasn't gonna see me, huh?
Niggas thought that K-Dot real life
Was the same life they see on TV, huh?
Niggas wanna flex on me and be in L.A. for free, huh?
Next time they hit the 10 freeway, we need a receipt, huh?
'Cause most of y'all ain't real, most of y'all gon' squeal
Most of y'all just envy, but jealousy get you killed
Most of y'all throw rocks and try to hide your hand
Just say his name and I promise that you'll see Candyman
Because it's all in your eyes, most of y'all tell lies
Most of y'all don't fade, most of y'all been advised
Last LP I tried to lift the black artists
But it's a difference between black artists and wack artists

[Outro: Kendrick Lamar & Kid Capri]
If I gotta slap a pussy-ass nigga, I'ma make it look sexy
It's the one and only, the world's greatest, the Kid Capri
If I gotta go hard on a bitch, I'ma make it look sexy
I pull up, hop out, air out, made it look sexy
They won't take me out my element
Nah, take me out my element",208733,4,0.204,0.748,0.705,0,0.246,-4.547,0.485,189.891,0.483
1137,137,137,Sweatshirt,Jacob Sartorius,"[Verse 1]
Chillin with a hair tie, no makeup, with some sweatpants on
You know I can always be that guy
You can think about be me all night long
But I think you need something to think of me
Something that will keep you warm
And show we can be more than just this
So baby if you are not ready for my kiss

[Chorus]
Then you can wear my sweatshirt
And you can tell your friends we'll be together till the end
Girl you can wear my sweatshirt
Cuz you're the only one I hold and I don't want you to be cold
So baby wear mine

[Verse 2]
When you go to sleep at night, When you wake up in the morning
And when you walk  the halls girl you know wanna flaunt it
This may be the start of something new
Girl I'm gonna tell you exactly what I wanna do is more than just this
So baby if you are not ready for my kiss

[Chorus]
Then you can wear my sweatshirt
And you can tell your friends we'll be together till the end
Girl you can wear my sweatshirt
Cuz you're the only one I hold and I don't want you to be cold
So baby wear mine and you can wear my sweatshirt
And I don't want you to be cold
So you can wear my sweatshirt
And you can tell your friends we'll be together till the end
Girl you can wear my sweatshirt
Cuz you're the only one I hold and I don't want you to be cold
So baby wear mine",171250,8,0.321,0.667,0.492,0,0.0744,-8.612,0.03,95.976,0.796
1200,200,200,There For You,Martin Garrix x Troye Sivan,"Selena Gomez - Fetish feat. Gucci Mane 🔥
Kesha - Woman feat. The Dap-Kings Horns 🔥
Leikeli47 - Miss Me
Youngr - '93 🔥
Lana Del Rey - Summer Bummer feat. A$AP Rocky & Playboi Carti
Zedd & Liam Payne - Get Low
Demi Lovato - Sorry Not Sorry
Marc E. Bassy - Plot Twist feat. Kyle
Tyga - Move to L.A. feat. Ty Dolla $ign
TYSM - Wraith (s/o @butterscotch-pie)
Rob Markman - I Don't Wanna Wait feat. Kirby Maurier 🔥
Mura Masa - Nuggets feat. Bonzai 🔥
Sevyn Streeter - Present Situation feat. The-Dream 🔥
Sevyn Streeter - Ol Skool feat. Jeremih & DeJ Loaf
Methal - Cycles feat. X Ambassadors
KOLAJ - First Time With You 🔥
Steve Aoki & Yellow Claw - Lit feat. Gucci Mane & T-Pain
CAZZETTE - Run The World feat. Nadia Gattas
Moh Flow - Options feat. Pusha T 🔥
Sabrina Carpenter - Why
Cardi B - Bodak Yellow
Harper - Bad Luck 🔥
Kesha - Praying
Caroline Pennell - Lovesick feat. Felix Snow
Superfruit - Imaginary Parties
Transviolet - The Hamptons 🔥
Billie Eilish - watch
R3HAB - Truth or Dare feat. Little Daylight
San Holo - The Future feat. James Vincent McMorrow
Hook N Sling, Parson James & Betty Who - If You're Hearing This
Shoffy - Motions
Lil Jon & Skellism - In The Pit feat. Terror Bass
Jillian Jacqueline - Bleachers
Lights - Giants
AREA21 - We Did It
Drake - Signs
Jacob Sartorius - Hit Me Back feat. Blackbear
dvsn - Don't Choose
TOTEM - Aftertaste 🔥
Hey Violet - Hoodie 🔥
Jake Miller - Can't Help Myself
Steve Aoki - Night Call feat. Lil Yachty & Migos
Pvris - What's Wrong
Sage The Gemini - Reverse 🔥
Macklemore - Glorious feat. Skylar Grey 🔥
Terror Jr - Personal 🔥
Kyle - Nothing 2 Lose 🔥
DJ Khaled - Wild Thoughts feat. Rihanna & Bryson Tiller
Calvin Harris - Feels feat. Pharrell, Katy Perry & Big Sean 🔥
Sigala - Came Here for Love feat. Ella Eyre
Vince Staples - Rain Come Down
Lido - Not Enough feat. THEY.
Maejor - Lake Shrine
Miley Cyrus - Malibu (The Him Remix)
NEW CITY - Dirty Secrets 🔥
RL Grime - Stay For It feat. Miguel
Major Lazer - Know No Better feat. Travis Scott, Camila Cabello & Quavo
Julia Michaels - Uh Huh 🔥
Andy Grammer - Give Love feat. LunchMoney Lewis
Riot - Disorder
Hey Violet - My Consequence
Transviolet - Don't Put It On Me
Calvin Harris - Cash Out feat. ScHoolboy Q, PND & DRAM
Calvin Harris - Heatstroke feat. Young Thug, Pharrell & Ariana Grande 🔥
Calvin Harris - Prayers Up feat. Travis Scott & A-Trak
Calvin Harris - Skrt On Me feat. Nicki Minaj 🔥
Calvin Harris - Faking It feat. Kehlani & Lil Yachty 🔥
Elephante - Catching On feat. Nevve
Fifth Harmony - Down feat. Gucci Mane
Lorde - Sober 🔥
Sam Bruno - Hello Hater
Katy Perry - Hey Hey Hey
Katy Perry - Roulette 🔥
Krewella - Calm Down
Krewella - TH2C
Krewella - Fortune feat. Diskord 🔥
Nitro Fun - Final Boss
Dua Lipa - New Rules 🔥
Calvin Harris - Rollin feat. Future & Khalid 🔥
Tove Styrke - Say My Name 🔥
Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne
Timeflies - Raincoat feat. Shy Martin 🔥
Sage The Gemini - Pilot 🔥
Imagine Dragons - Whatever It Takes 🔥
Astrid S - Party's Over
Selena Gomez - Bad Liar 🔥
Iggy Azalea - Switch feat. Anitta 🔥
Noah Cyrus - I'm Stuck
Aminé - Heebiejeebies feat. Kehlani
Carly Rae Jepsen - Cut to the Feeling
Cheat Codes & CADE - Stay With You
Halsey - Strangers feat. Lauren Jauregui
Martin Garrix - There for You feat. Troye Sivan 🔥
Lauv - I Like Me Better
Wrabel - We Could Be Beautiful
Paramore - Hard Times
Paramore - Told You So
Paramore - Fake Happy 🔥
Kiiara - Whippin feat. Felix Snow 🔥
Krewella - Be There
Galantis - Hunter 🔥
Paramore - Told You So
Mura Masa - 1 Night feat. Charli XCX
Halsey - Eyes Closed 🔥
Niall Horan - Slow Hands
Wrabel - Bloodstain
Madeline Juno - Still
Terror Jr - Caramel 🔥
Pvris - Heaven 🔥
Sigrid - Plot Twist
Sigrid - Fake Friends
Katy Perry - Bon Appétit feat. Migos
DJ Khaled - I'm the One feat. Justin Bieber, Quavo, Chance The Rapper, Lil Wayne
Kygo & Ellie Goulding - First Time 🔥
Logic - 1-800-273-8255 feat. Alessia Cara & Khalid
OneRepublic - No Vacancy
Imagine Dragons - Thunder 🔥
Hailee Steinfeld - Most Girls 🔥
Cashmere Cat - Quit feat. Ariana Grande 🔥
Wale - My Love feat. Major Lazer, WizKid, Dua Lipa
Niia - Nobody
Sandro Cavazza - So Much Better
Khalid - American Teen
Khalid - Young Dumb & Broke 🔥
Khalid - Another Sad Love Song
Khalid - 8TEEN 🔥
Lady Gaga - The Cure
The Chainsmokers - Don't Say feat. Emily Warren 🔥
The Chainsmokers - My Type feat. Emily Warren 🔥
The Chainsmokers - It Won't Kill Ya feat. Louane 🔥
Halsey - Now Or Never 🔥
Dillon Francis - Say Less feat. G-Eazy 🔥
Gucci Mane - Make Love feat. Nicki Minaj
The Chainsmokers - The One
Little Mix - No More Sad Songs feat. Machine Gun Kelly
Mila J - Kickin’ Back
Blackbear - do re mi 🔥
ZAYN - Still Got Time feat. PARTYNEXTDOOR
David Guetta - Light My Body Up feat. Nicki Minaj & Lil Wayne 🔥
Shaun Frank - No Future feat. Dyson 🔥
Vice - Obsession feat. Jon Bellion 🔥
Astrid S - Breathe
mansionz - My Beloved
mansionz - Dennis Rodman feat. Dennis Rodman 🔥
mansionz - Wicked feat. G-Eazy 🔥
mansionz - White Linen feat. CyHi The Prynce
Betty Who - Free To Fly feat. Warren G
Betty Who - Mama Say
Nick Jonas - Bom Bidi Bom feat. Nicki Minaj
Axwell /\ Ingrosso - I Love You feat. Kid Ink
Katy Perry - Chained To The Rhythm feat. Skip Marley
Vice - Firetruck feat. Sage The Gemini & TK Kravitz
MOD SUN - Beautiful Problem feat. gnash & Maty Noyes 🔥
Sean Paul - No Lie feat. Dua Lipa
Maroon 5 - Cold feat. Future
Terror Jr - Come First feat. Father & Lil B (Felix Snow Based Mix) 🔥
Zedd & Alessia Cara - Stay 🔥
Tokio Hotel - What If
Calvin Harris - Slide feat. Frank Ocean & Migos
Marshmello & Ookay - Chasing Colors feat. Noah Cyrus
Lana Del Rey - Love
Jason Derulo - Swalla feat. Nicki Minaj & Ty Dolla $ign
Lorde - Green Light
Gryffin & Illenium - Feel Good feat. Daya 🔥
Iggy Azalea - Can't Lose feat. Lil Uzi Vert
Sam Hunt - Body Like A Back Road
Phoebe Ryan - Dark Side
CID - Secrets feat. Conrad Sewell
Skip Marley - Lions
Big Sean - No Favors feat. Eminem
Betty Who - Some Kinda Wonderful 🔥
Ojivolta - Game Plan feat. Jon Bellion (Jorgen Odegard Remix) 🔥
Martin Garrix & Dua Lipa - Scared to Be Lonely 🔥
Huntar - 4AM feat. ILoveMakonnen 🔥
Zara Larsson - So Good feat. Ty Dolla $ign
Dimitri Vegas & Like Mike, Diplo & Kid Ink - Hey Baby feat. Deb’s Daughter
alxxa - Nobody
Lost Kings - Quit You feat. Tinashe
SoMo - Play feat. Maty Noyes 🔥
R3HAB - Trouble feat. VÉRITÉ
Major Lazer - Run Up feat. PARTYNEXTDOOR & Nicki Minaj 🔥
Steve James - Warrior feat. LIGHTS
Cashmere Cat - Trust Nobody feat. Tory Lanez & Selena Gomez 🔥
Hey Violet - Guys My Age
Ed Sheeran - Shape of You
Sam Hunt - Drinkin' Too Much
Snakehips & MØ - Don't Leave 🔥
Great Good Fine Ok - Holding You
Dropout - Handcrafted
Dua Lipa - Thinking 'Bout You
Kehlani - Undercover
The Chainsmokers - Paris
Starset - Monster 🔥
Grey - I Miss You feat. Bahari
Halsey - Not Afraid Anymore
Julia Michaels - Issues
Allan Rayman - Repeat feat. Jessie Reyez 🔥
THEY. - U-RITE 🔥",,,,,,,,,,,
