,Unnamed: 0,Unnamed: 0.1,song,artist,text,duration_ms,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Let it shine
Till you feel it all around you
And I don't mind
If it's me you need to turn to
We'll get by
It's the heart that really matters in the end

[Chorus 1]
Our lives are made
In these small hours
These little wonders
These twists and turns of fate
Time falls away
But these small hours
These small hours
Still remain

[Bridge]
All of my regret
Will wash away somehow
But I cannot forget
The way I feel right now

[Pre-Chorus]
In these small hours
These little wonders
These twists and turns of fate
Yeah, these twists and turns of fate

[Chorus 2
Time falls away
Yeah, but these small hours
And these small hours
Still remain
Yeah
Oh they still remain
These little wonders
Oh, these twists and turns of fate
Time falls away
But these small hours
These little wonders
Still remain",224720,9,0.0286,0.163,0.616,0,0.0826,-9.996,0.044,81.993,0.33
4288,290,290,Laughed Until We Cried,Jason Aldean,"[Verse 1]
Goin' through my closet the other day
I found an old yearbook, flipped right to the page
Of that senior trip
Down there on that Panama strip
We all started yellin' when we smelled the beach
Couldn't wait to try our fake IDs
We only had a few days
And a whole lot of memories to make

[Chorus]
Oh, man, we were livin'
Didn't waste one minute
We talked and drank and danced and said goodbye
We laughed until we cried

[Verse 2]
This past year my family
Was sittin' cross-legged 'round the Christmas tree
Listenin' to granddad
We all knew it'd probably be his last
He was crackin' jokes and we were takin' turns
Tellin' stories 'bout fishin' or lessons learned
Out on the porch with him
We all felt like kids again

[Chorus]
Oh, man, we were livin
Sittin' there reminiscin'
We sang and talked and traveled back in time
We laughed until we cried

[Bridge]
It's like the best days under the sun
Every emotion rolled into one
A little of this, a little of that
Kinda happy, kinda sad

[Verse 3]
Just the other night the baby was cryin'
So I got out of bed rocked her awhile
And I held her tight
And I told her it would be all right
And my mind went back to a few years ago
When we tried so long, we almost gave up hope
And I remember you
Comin' in and tellin me the news

[Outro]
Oh, man, we were livin'
Goin' crazy in the kitchen
We danced and screamed and held each other tight
We laughed until we cried",202520,7,0.467,0.547,0.485,0,0.0736,-5.368,0.0292,145.057,0.243
4478,480,480,2 Step,Unk,"[Chorus]
(Four, three, two, two)
A two Step, a two step
Now gon' n two step, (two step) now gon' n two step (two step)
Now gon' n two step, (two step) now gon' n two step (two step)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now gon' n two step, (two step), aye
Watch me two step, (two Step)
Now can you two step, (two step), like I two step (two step)
Watch me get, jiggy wit it, watch me get, jiggy wit it
Watch me get, jiggy wit it, watch me get, jiggy wit it
Gon n' two step

[Verse 1]
I hit the club fresh, my stunna shades on (shades on)
2 Steppin gettin jiggy wit my J's on (J's on)
Don't get yo steps wroooong, don't try to bite mine (bite mine)
2 Steppin, yea I'm back, Unk, one mo' time (one mo' time)
See we gon form a liiiine, and we gon step it right (step it right)
Now step it to the left, girl you know you dynomite
Now have some good tiiiiimes, I see you got it right (got it right)
Beat my wrist ice, colder than a Bud Light (Bud Light)
Now I'ma take my tiiiiime, where the gangstaz at (where the gangstaz at?)
And you can still post the wall, nigga holla back (holla back)
Grey Goose and 'Yak, blunt filled wit kush (wit kush)
I'm gettin jiggy wit it, smokin on that Gaw'rge Bush - step

[Chorus]
(Four, three, two, two)
A two Step, a two step
Now gon' n two step, (two step) now gon' n two step (two step)
Now gon' n two step, (two step) now gon' n two step (two step)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now gon' n two step, (two step), aye
Watch me two step, (two Step)
Now can you two step, (two step), like I two step (two step)
Watch me get, jiggy wit it, watch me get, jiggy wit it
Watch me get, jiggy wit it, watch me get, jiggy wit it
Gon n' two step

[Verse 2]
Now take two steeeeeeps - to the left
Now take two steeeeeeps - to the right
Now bring it back, bring it back - yeah I made y'all walk it out
Ev'rybody two Steppin, now we finna turn it out
Now here we go agaiiiin - you already slow
If you ain't two Steppin, get yer shit and hit the do' (hit the do')
I'm shootin at ya toes, like a Western (Western)
I see you baby girl, sweatin outcha lil' perm (lil' perm)
They call me Big Wooooorm - where my money at? (money at)
2 Steppin wit my stacks, BITCH holla back (holla back)
The O.C. is back, y'all besta deal wit it (deal wit it)
And don't be steppin on my shoes when I get jiggy wit it (jiggy wit it)

[Chorus]
(Four, three, two, two)
A two Step, a two step
Now gon' n two step, (two step) now gon' n two step (two step)
Now gon' n two step, (two step) now gon' n two step (two step)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now gon' n two step, (two step), aye
Watch me two step, (two Step)
Now can you two step, (two step), like I two step (two step)
Watch me get, jiggy wit it, watch me get, jiggy wit it
Watch me get, jiggy wit it, watch me get, jiggy wit it
Gon n' two step

[Outro]
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step",322933,9,0.0564,0.721,0.72,0,0.173,-6.145,0.192,76.976,0.643
4641,643,643,Gotta Be Somebody,Nickelback,"[Verse 1]
This time, I wonder what it feels like
To find the one in this life
The one we all dream of
But dreams just aren't enough
So I'll be waiting for the real thing
I'll know it by the feeling
The moment when we're meeting
Will play out like a scene
Straight off the silver screen
So I'll be holding my breath
Right up 'til the end
Until that moment when
I find the one that I'll spend forever with

[Chorus]
'Cause nobody wants to be the last one there
'Cause everyone wants to feel like someone cares
Someone to love with my life in their hands
There's gotta be somebody for me like that
'Cause nobody wants to do it on their own (Their own)
And everyone wants to know they're not alone (Not alone)
There's somebody else that feels the same somewhere (The same somewhere)
There's gotta be somebody for me out there

[Verse 2]
Tonight, out on the street, out in the moonlight
And dammit, this feels too right
It's just like déja vu, me standing here with you
So I'll be holding my breath
Could this be the end?
Is it that moment when
I find the one that I'll spend forever with?

[Chorus]
'Cause nobody wants to be the last one there
'Cause everyone wants to feel like someone cares
Someone to love with my life in their hands
There's gotta be somebody for me like that
'Cause nobody wants to do it on their own (Their own)
And everyone wants to know they're not alone (Not alone)
There's somebody else that feels the same somewhere (The same somewhere)
There's gotta be somebody for me out there

[Bridge]
Ooh, you can't give up (When you're looking for)
A diamond in the rough ('Cause you never know)
When it shows up (Make sure you're holding on)
'Cause it could be the one
The one you're waiting on

[Breakdown]
'Cause nobody wants to be the last one there
And everyone wants to feel like someone cares
Someone to love with my life in their hands
There's gotta be somebody for me, oh

[Chorus]
Nobody wants to do it on their own (Their own)
And everyone wants to know they're not alone (Not alone)
There's somebody else that feels the same somewhere (The same somewhere)
There's gotta be somebody for me out there

[Outro]
Nobody wants to be the last one there (When you're looking for)
'Cause everyone wants to feel like someone cares ('Cause you never know)
There's somebody else that feels the same somewhere (Make sure you're holding on)
There's gotta be somebody for me out there",252653,0,0.000354,0.536,0.89,0.00165,0.133,-5.222,0.0601,115.998,0.205
4577,579,579,Sexy Lady,Yung Berg Featuring Junior,"Uh yea i swear this album is crazy
Do our dance wit us

Get cha lean on shawty bring it back
Go get cha lean on shawty bring it back
Ah get cha lean on shawty bring it back
Get cha lean on shawty bring it back
Come on

Hey sexy lady
It was nice to know you
But i got to move oooooon oooooon
Hey sexy lady
It was nice to know you
But i got to move oooooon oooooon
Hey sexy lady

Oh, and damn right baby girls a diva
But everytime she out wit me she be goin reefa
In the coupe looking better than a mona lisa
Tunnin into my songs thinkin bout features
She know her lil nigga spit ethor
And them grown dudes really dont know how to treat her
So she rock wit me and i roll wit her
Cuz im a d boy and shes a go getta
This new girl that im poofin on
Gotta young boy thinkin bout movin on
She got her louis vuitton bag and the shoes on
Wanna take her to the TELLY BUS A MOVE DOG
See a nigga need more than one
I bought the rows outside like rep and ron
And rolled up the blunt yea full of bubble gum
Yung berg is here yea we got another one

Hey sexy lady
It was nice to know you

But i got to move oooooon oon
Hey sexy lady
It was nice to know you
But i got to move oooooon oon
Hey sexy lady

Yea and damn right baby girl da shit
She love it when i throw it deep like micheal vick
I love it cuz she know the youngins dont bite o lick
She know the kid hit the lab tho n write a hit
Uh and aint no denyin it nope
She want it she can have it why cuz im buyin it
Da boss boy gotta ride with tha flyest bitch
And she da truth if im lyin then im dyin man
This other chick tht im gabbin here
She a good look thts why we always dinin in
Chea in L.A. we at katana o in chi town we straight to benihanas
And how she doin man she did it proper damn
Three hours and we both kept on our prada's
I had my lofers she was in dem heels
Berg in yb's heels

Hey sexy lady
It was nice to know you
But i got to move oooooon oon
Hey sexy lady
It was nice to know you
But i got to move oooooon oon
Hey sexy lady

Get cha lean on shawty bring it back
Go get cha lean on shawty bring it back
Ah get cha lean on shawty bring it back
Get cha lean on shawty bring it back
Come on",230120,0,0.00065,0.374,0.68,0,0.284,-7.222,0.314,184.982,0.239
4515,517,517,Do You Believe Me Now,Jimmy Wayne,"Do you remember
The day I turned to you and said
I didn't like the way he was looking at you
Yeah
How he made you laugh
You just couldn't get what I was saying
It was my imagination

So do you believe me now?
I guess I really wasn't that crazy
And I knew what I was talking about
Every time the sun goes down
He's the one that's holding you baby
Yeah, and me, I'm missing you way across town
So do you believe me now?

I'm kicking myself
For being the one foolish enough
Giving him the chance to step in my shoes
Oooh
He was biding his time
When he saw our love was having a moment of weakness
He was there between us

So do you believe me now?
I guess I really wasn't that crazy
And I knew what I was talking about
Every time the sun goes down
He's the one that's holding you baby
Yeah, and me, I'm missing you way across town
So do you believe me now?

Oh yeah, I bet now you see the light
Oh yeah, what's the use in being right?
We're not the lonely one tonight

So do you believe me now?
I guess I really wasn't that crazy
And I knew what I was talking about
Every time the sun goes down
He's the one that's holding you baby
Yeah, and me, I'm missing you way across town
So do you believe me now?

Yeah
So do you believe me now?
Yeah
Every time the sun goes down
He's the one who's holding you baby
Yeah, and me, I'm missing you way across town
So do you believe me now?",204387,4,0.059,0.489,0.864,1.22e-06,0.0951,-3.902,0.0573,161.849,0.425
4319,321,321,Way Too Cold,Kanye West Featuring DJ Khaled,"[As I open this book and then burn up some of this reefer/
My plan is to figure out the world and escape all my demons""](http://rapgenius.com/263773)-Kendrick Lamar, “[Kush and Corinthians](http://rapgenius.com/Kendrick-lamar-kush-and-corinthians-his-pain-lyrics)”

As fans of rap, we should come to expect vulgarity, graphic imagery, and “PG-13” lyrics from our favorite artists. However, many of these artists are religious, as proclaimed by the rappers themselves in their music. Often times, the religious, church-friendly ways don’t match with anti-biblical devices used in rap. Several elements of lyricism and culture constantly repeat and can be heard across radio waves. Let’s dive in to these contradictions — staples of the game.
EXHIBIT A: AMEN
Many of us know of the hit single released by [Meek Mill](http://rapgenius.com/artists/Meek-mill) called “[Amen](http://rapgenius.com/Meek-mill-amen-lyrics)” featuring [Drake](http://rapgenius.com/artists/Drake) and [Jeremih](http://rapgenius.com/artists/Jeremih), off of Meek’s 2012 album [Dreams and Nightmares](http://rapgenius.com/albums/Meek-mill/Dreams-and-nightmares). This song is a perfect example of what I’m referring to as a “religious contradiction.” For God’s sake, the song’s hook is like a diss track to the church:
[There’s a lot of bad bitches in the building, Amen!](http://rapgenius.com/1570068)No preacher, no church approve of any rap music […] ‘cause rap music period, there’s a lot of bad stuff that’s being said. But at the end of the day, it’s real life.Is it real life, though? Many rappers [spit about lifestyles](http://rapgenius.com/Dj-khaled-bitches-and-bottles-lets-get-it-started-lyrics) that the average person cannot relate to, much less claim to be normal. These upper echelon lifestyles are the basis of much of the “bad stuff” in hip hop, and as [Biggie](http://rapgenius.com/artists/The-notorious-b-i-g) said, “[Mo' Money Mo' Problems](http://rapgenius.com/The-notorious-big-mo-money-mo-problems-lyrics).” However, that isn’t to discount the other end of the spectrum, either; many of these rappers share thoughts about things that went on in their bad neighborhoods growing up. Religious imagery can simply be a way to represent the pain and contrast, where God lived and died with bullet holes.
EXHIBIT B: JESUS WALKS
Chi-Town native [Kanye West](http://rapgenius.com/artists/Kanye-west) does a number with this smash single from [The College Dropout](http://rapgenius.com/albums/Kanye-west/The-college-dropout), “[Jesus Walks](http://rapgenius.com/Kanye-west-jesus-walks-lyrics).” This song is by far one of my favorite rap songs of all time. Filled to the brim with biblical references, prayers via rap, and general mentions of [Jesus Christ](http://en.wikipedia.org/wiki/Jesus~E95Echrist), West’s work is a buffet of imagery.
[God show me the way/

Because the Devil’s trying to break me down](http://rapgenius.com/1184500)PAUSE. Isn’t this the same dude that did “[H.A.M.](http://rapgenius.com/Kanye-west-ham-lyrics)” with [Jay-Z](/artists/Jay-z)? And “[Birthday Song](/2-chainz-birthday-song-lyrics)” with [2 Chainz](/artists/2-chainz)? Or “[Cold](http://rapgenius.com/Kanye-west-cold-lyrics),” where he said:

“[To whoever think their words affect me is too stupid/

And if you can do it better than me, then you do it!](http://rapgenius.com/680192)”

Come on, ‘Ye! Don’t you know that pride is one of the [seven deadly sins](http://en.wikipedia.org/wiki/Seven~E95Edeadly~E95Esins)? At any rate, Kanye is ironically speaking in this song about the same subject. Still, West randomly turns to a preaching tone often:
[To the hustlers, killers, murderers, drug dealers, even the scrippers/

(Jesus walks for them)](http://rapgenius.com/18072)No matter what sins you’ve committed, what your vices are, or how troubled your past may be, Jesus still walks with you. Kanye also touches on a very important part of the subject, commercial media’s fears of being labeled “religious”
[So here go my single dog radio needs this/

They say you can rap about anything except for Jesus/

That means guns, sex, lies, videotape/

But if I talk about God my record won’t get played, huh?](http://rapgenius.com/18073)Preach, Kanye! Why is it that we love religion only when it’s convenient? Ye seems to have a grip on how, even with a successful song, religion is not welcome. Let’s move on…
EXHIBIT C: JESUS PIECE
Ahh, the famous chains…
In late 2012, rapper [Game](/artists/Game) released his fifth studio album, [Jesus Piece](http://rapgenius.com/albums/Game/Jesus-piece)*.

[Jesus pieces](http://jesus-piece.urbanup.com/2839982) serve as fantastic symbolizations of the point I’m trying to get at. Their intent is to symbolize religion, but they end up being a symbol of wealth and materialism. Remember, after all, that greed is another [deadly sin](http://en.wikipedia.org/wiki/Seven~E95Edeadly~E95Esins). It is more than ironic that a device used to symbolize religion has become the antithesis of religion in rap. Now THAT’S a contradiction.
Back to Game’s album: Jesus pieces have been a hot topic in rap for years ([The Notorious B.I.G.](/artists/The-notorious-b-i-g), [Kanye West](/artists/Kanye-west), and [Ghostface Killah](/artists/Ghostface-killah) all rocked one). It was inevitable that somebody was going to drop an album with that name. But really?! GAME?! Of all people?! The known violent man? Isn’t this the dude we saw on World Star in a fight with [40 Glocc](http://rapgenius.com/artists/40-glocc)?

To be fair, I’m not trying to say that you shouldn’t spread your religion if you’ve been caught sinning. As the [Bible](http://rapgenius.com/artists/Holy-bible-kjv) says, there are no perfect people (this goes for the aforementioned Kanye West). But come on, Game, you got Jesus wearing a Blood Gang-colored bandana over his face on your album cover. THAT’S outrageous.
EXHIBIT D: 4Eva N A Day
Arguably one of the most descriptive cover artworks to come out in quite some time, [Big K.R.I.T.](http://rapgenius.com/artists/Big-krit) hits the nail on the head with this mixtape. [4Eva N A Day](http://rapgenius.com/albums/Big-krit/4eva-n-a-day), released in 2012, is Big K.R.I.T.’s 10th mixtape. Without referencing any music on the tape, let me just say this about the album art: it is exactly what I’m talking about. Church on the left, strip club on the right. Bible on the left, booze on the right. This artwork completely exemplifies the sinner on Saturday, saint on Sunday point-of-view that hip hop generally holds. I give mad props.
OTHER EXAMPLES:RocNation, [Jay-Z](/artists/Jay-z)’s handcrafted imprint, signee [J.Cole](http://rapgenius.com/artists/J-cole)’s next album will be titled [Born Sinner](http://rapgenius.com/albums/J-cole/Born-sinner). On his EP [Truly Yours](http://rapgenius.com/albums/J-cole/Truly-yours), Cole spits this line:
[I was sent from Heaven with a set of horns, they’d better warn y’all](http://rapgenius.com/1497865)On [Macklemore](http://rapgenius.com/artists/Macklemore) and Ryan Lewis' album [The Heist](http://rapgenius.com/albums/Macklemore-and-ryan-lewis/The-heist) (reviewed [here](http://rapgenius.com/discussions/20755-Review-of-the-heist-by-macklemore-and-ryan-lewis)), Macklemore penned [Neon Cathedral](http://rapgenius.com/Macklemore-and-ryan-lewis-neon-cathedral-lyrics), where he describes his main vice: alcohol addiction. The title of the song alludes to the same motif seen on Big K.R.I.T.’s album cover, a juxtaposition of evil and holy.

[Rick Ross](http://rapgenius.com/artists/Rick-ross)‘ fifth album is titled [God Forgives, I Don’t](http://rapgenius.com/albums/Rick-ross/God-forgives-i-don-t).

On [T.I.](http://rapgenius.com/artists/T-i)’s 8th studio album, titled [Trouble Man: Heavy is the Head](http://rapgenius.com/albums/T-i/Trouble-man-heavy-is-the-head), the song “[Hallelujah](http://rapgenius.com/Ti-hallelujah-lyrics)” describes T.I.’s faith in god. This is the same man who wrote the song “[Trap Back Jumpin'](http://rapgenius.com/Ti-trap-back-jumping-lyrics),” an undeniably unholy anthem.

Finally, as alluded to in the title, [Kendrick Lamar](http://rapgenius.com/artists/Kendrick-lamar) takes the cake with his song on [Section.80](http://rapgenius.com/albums/Kendrick-lamar/Section-80), “[Kush and Corinthians](http://rapgenius.com/Kendrick-lamar-kush-and-corinthians-his-pain-lyrics).” As the song describes, our daily temptations are what keeps us from our closeness to our god, and sometimes, the two overlap.
[So I’m smoking my kush reading Corinthians

Smoking my kush reading Corinthians](http://rapgenius.com/285192)CONCLUSION: NEW GOD FLOWWhat am I getting at with all of these examples of religious contradictions? Well, to some extent, I just found them interesting. But, I also note that such opposition is not seen to such a degree in other genres, if at all. This poses the question: is hip hop a religion in its own right? Rap, after all, coincides with a lot of things in the bible, but goes against so much of it at the same time.

Kanye West asks this very question in his song “[Gorgeous](http://rapgenius.com/Kanye-west-gorgeous-lyrics)”
[Is hip hop just a euphemism for a new religion?](http://rapgenius.com/52901)These contradictory ways of hip-hop aren’t likely to change anytime soon. I guess that’s just the “[New God Flow](http://rapgenius.com/Kanye-west-new-god-flow-lyrics).”",,,,,,,,,,,
4352,354,354,One Less Bell To Answer / A House Is Not A Home,Glee Cast Featuring Kristin Chenoweth,"[APRIL]
One less bell to answer
One less egg to fry
One less man to pick up after
I should be happy, but all I do is cr

[WILL]
Cry, cry no more laughter

[APRIL]
Oh, I should be happy

[WILL]
Oh, why did she go?

[APRIL]
I only know that since he left, my life's so empty
Though I try to forget, it just can't be done
Each time the doorbell rings, I still run

[APRIL]
I don't know how in the world to stop thinking of him

[WILL]
I should be happy

[APRIL]
'Cause I still love him so
I end each day the way I start out, crying my heart out

[WILL]
I start and end each day crying

[APRIL]
One less bell to answer
One less egg to fry
One less man

[WILL]
One less man

[APRIL]
To pick up after
No more laughter, no more love
Since he went awaY

[WILL]
Since she went away

[APRIL]
Since he went away

Oooh, a chair is still a chair
Even when there's no one sitting there
Well, I'm not meant to live alone
Turn this house into a home
When I climb the stair and turn the key
Oh please, be there, still in love with me

[WILL]
One less bell to answer

[APRIL]
Each time the doorbell rings I still run

[WILL]
Will: One less egg to fry

[APRIL]
I got one less man

[WILL]
One less man

[APRIL]
To pick up after

[WILL]
No more

[APRIL]
No more laughter, no more love
Since he went away

[WILL]
Since she went away

[APRIL]
Since he went away
All I do is cry",282920,5,0.728,0.266,0.354,0,0.123,-6.133,0.0318,106.3,0.134
4547,549,549,Lost Without U,Robin Thicke,"[Chorus]
I'm lost without you, can't help myself
How does it feel to know that I love you, baby?
I'm lost without you, can't help myself
How does it feel to know that I love you, baby?

[Verse 1]
Tell me how you love me more
And how you think I'm sexy, baby
That you don't want nobody else
You don't want this guy, you don't want that guy
You wanna touch yourself when you see me
Tell me how you love my body
And how I make you feel, baby
You wanna roll with me, you wanna hold with me
You wanna stay warm and get out of the cold with me
I just love to hear you say it
It makes a man feel good, baby
Tell me you depend on it, I need to hear it

[Chorus]
I'm lost without you, can't help myself
How does it feel to know that I love you, baby?
I'm lost without you, can't help myself
How does it feel to know that I love you, baby?

[Verse 2]
Baby, you're the perfect shape
Baby, you're the perfect weight
Treat me like my birthday
I want it this way, I want it that way, I want it
Tell me you don't want me to stop (Don't stop)
Tell me it would break your heart
But you love me and all my dirty
You wanna roll with me, you wanna hold with me
You wanna make fires and get Norwegian wood with me
I just love to hear you say it
It makes a man feel good, baby

[Chorus]
I'm lost without you, can't help myself
How does it feel to know that I love you baby?
I'm lost without you, can't help myself
How does it feel to know that I love you, baby?

[Bridge]
Cause you will tell me every morning
Ooh, alright, baby
Oh, yeah, oh, baby
Oh, darling, alright

[Chorus]
I'm lost without you! Can't help myself
How does it feel to know that I love you, baby?
I'm lost without you, can't help myself
How does it feel to know that I love you, baby?

[Outro]
Ooh yeah, oh baby
Oh darlin', all right-right
Oh baby, oh darlin'
Ooh, ooh, baby, all right-right
Yeah",254147,0,0.226,0.664,0.351,2.38e-06,0.106,-12.136,0.118,113.204,0.816
4609,611,611,Holland Road,Mumford & Sons,"So I was lost, go count the cost
Before you go to the Holland Road
With your heart like a stone you spared no time in lashing out
And I knew your pain and the effect of my shame
But you cut me down, you cut me down

And I will not tell the thoughts of hell
That carried me home from the Holland Road
With my heart like a stone and I put up no fight
To your calloused mind, and from your corner you rose
To cut me down, you cut me down

So I hit my low, but little did I know
That would not be the end
From the Holland Road
Well I rose and I rose and I paid less time
To your calloused mind, and I wished you well
As you cut me down, you cut me down

But I still believe though these cracks you'll see
When I'm on my knees I'll still believe
And when I've hit the ground, neither lost nor found
If you believe in me I'll still believe

But I still believe though these cracks you'll see
When I'm on my knees I'll still believe
And when I've hit the ground, neither lost nor found
If you believe in me I'll still believe",250840,2,0.0887,0.451,0.703,9.49e-05,0.103,-6.406,0.0356,79.306,0.404
4642,644,644,Rockstar,Nickelback,"[Verse 1]
I’m through with standing in line to clubs I’ll never get in
It’s like the bottom of the ninth and I’m never gonna win
This life hasn’t turned out quite the way I want it to be
(Tell me what you want)
I want a brand new house on an episode of Cribs
And a bathroom I can play baseball in
And a king size tub big enough for ten plus me
(Ah, so what you need?)
I’ll need a, a credit card that’s got no limit
And a big black jet with a bedroom in it
Gonna join the mile high club at thirty-seven thousand feet
(Been there, done that)
I want a new tour bus full of old guitars
My own star on Hollywood Boulevard
Somewhere between Cher and James Dean is fine for me
(So how you gonna do it?)
I’m gonna trade this life for fortune and fame
I’d even cut my hair and change my name

[Chorus]
'Cause we all just wanna be big rockstars
And live in hilltop houses driving fifteen cars
The girls come easy and the drugs come cheap
We’ll all stay skinny 'cause we just won’t eat
And we’ll hang out in the coolest bars
In the VIP with the movie stars
Every good gold digger’s gonna wind up there
Every Playboy bunny with her bleach blond hair, and we'll
Hey, hey, I wanna be a rockstar, oh
Hey, hey, I wanna be a rockstar

[Verse 2]
I wanna be great like Elvis without the tassels
Hire eight bodyguards that love to beat up assholes
Sign a couple autographs so I can eat my meals for free
(I’ll have the quesadilla on the house)
I’m gonna dress my ass with the latest fashion
Get a front door key to the Playboy mansion
Gonna date a centerfold that loves to blow my money for me
(So how you gonna do it?)
I’m gonna trade this life for fortune and fame
I’d even cut my hair and change my name

[Chorus]
‘Cause we all just wanna be big rockstars
And live in hilltop houses driving fifteen cars
The girls come easy and the drugs come cheap
We’ll all stay skinny ’cause we just won’t eat
And we’ll hang out in the coolest bars
In the VIP with the movie stars
Every good gold digger’s gonna wind up there
Every Playboy bunny with her bleach blond hair
And we’ll hide out in the private rooms
With the latest dictionary of today’s who’s who
They’ll get you anything with that evil smile
Everybody’s got a drug dealer on speed dial, well
Hey, hey, I wanna be a rockstar

[Verse 3]
I’m gonna sing those songs that offend the censors
Gonna pop my pills from a Pez dispenser
Get washed-up singers writing all my songs
Lip sync 'em every night so I don’t get 'em wrong

[Chorus]
Well, we all just wanna be big rockstars
And live in hilltop houses driving fifteen cars
The girls come easy and the drugs come cheap
We’ll all stay skinny ’cause we just won’t eat
And we’ll hang out in the coolest bars
In the VIP with the movie stars
Every good gold digger’s gonna wind up there
Every Playboy bunny with her bleach blond hair
And we’ll hide out in the private rooms
With the latest dictionary of today’s who’s who
They’ll get you anything with that evil smile
Everybody’s got a drug dealer on speed dial, well
Hey, hey, I wanna be a rockstar, oh
Hey, hey, I wanna be a rockstar",252040,0,0.0459,0.616,0.91,0,0.343,-3.004,0.0386,144.073,0.693
4516,518,518,Straight To The Bank,50 Cent,"[Produced by Dr. Dre & Ty Fyffe]

[Intro]
When I'm out in N.Y., boy, it's blunts and Phillies
When I'm out in L.A., boy, it's wraps and Swishers
Now Blood walk to this, now Crip walk to this
Now throw it up, raise it up for that gangsta shit
Now Blood walk to this, now Crips walk to this
Now throw it up, raise it up for that gangsta shit

[Verse 1]
I'm in my Lambo, maggot, my fo' fo' faggot
Doors lift up, I'm like Go Go Gadget
See the shit I got on, homie, I'd hate too
My Teflon on, boy, my government issue
I'll hit your vertebrae, bullets rip through tissues
Your wife on the futon hugging that Shih Tzu
Homie, you a bitch, you got feminine ways
Heard you got four lips and bleed for seven days
I got fo' fifths and bananas on the K's
And got more whips than a runaway slave
Me and Yayo go back like some high top fades
When I made fifty mill, Em got paid
When I made sixty mill, Dre got paid
When I made eighty mill, Jimmy got paid
I ain't even gotta rap now, life is made
Said I ain't even gotta rap, I'm filthy, mane

[Chorus]
I'm laughing straight to the bank with this
(Ha, ha ha ha ha ha, ha, ha ha ha ha ha)

[Verse 2]
I keep nothing but hundred dollar bills in the bank roll
I got the kind of money that the bank can't hold
Got it off the street movin bundles and O's
Seventy Three Caprice old school when I roll
Breeze pass with the E-Pass, fuck the toll
No more platinum, I'm wearing gold
I'm internationally known, it's the kid with the flow
That brings enough dough, it's never enough though
Shit I need mo', new shit out the sto'
Baby blue was old, fresh off the flo'
Stashbox by the dashbox in case they want war
Make the purple bring the green in, fuck the law
I'm oh so raw, I'm hot, I'm sure
I'm like the coolest motherfucker around the globe, boy
I set the club on fire I told ya
I'm the general; salute me soldier

[Chorus]
I'm laughing straight to the bank with this
(Ha, ha ha ha ha ha, ha, ha ha ha ha ha)

[Outro]
Now work it out now, shorty work it out
I wanna see you, break it down
Now back it up now, you know what I'm about
It's like a bank job I'm in and I'm out
Now work it out now, work it out, work it out
Now work it out now, work it out, work it out",190653,7,0.138,0.638,0.849,0,0.0491,-3.762,0.426,179.431,0.502
